date,n_obs,Rn_MJ_m2_d,G_MJ_m2_d,E_mm_d,Ta_C,RH,u_ms,P_raw,P_kPa,VPD_kPa,Delta_kPa_C,gamma_kPa_C,RnG_MJ_m2_d,Epa_mm_d,Ep0_eq_mm_d,Ep0_pt_mm_d,x_eq,x_pt,y
2019-06-19 00:00:00+00:00,300,140.87844,3.8128392,27.97066534144309,1.32,86.83800000000001,0.5861999999999999,96.9721872,96.9721872,0.0884526693850403,0.0483667970817316,0.064486504488,137.0656008,24.06464938542245,23.977033462341367,30.211062162550125,0.996359144000903,1.2554125214411378,1.1623134371692436
2019-06-21 00:00:00+00:00,192,81.259632,2.1878208,15.670439631760232,1.5,89.03875,1.0715625,96.15583875,96.15583875,0.0746227643619591,0.0489231665857214,0.06394363276875,79.0718112,14.13249287610186,13.989556675538816,17.62684141117891,0.989885988139803,1.2472563450561518,1.1088234587585784
2019-06-22 00:00:00+00:00,168,157.40568,1.454472,39.86057899287139,1.5,55.00214285714286,1.2782142857142855,96.85138428571427,96.85138428571427,0.3063395589339288,0.0489231665857214,0.06440617055,155.95120799999998,28.19723758546845,27.478616912440103,34.62305730967453,0.9745145009027874,1.227888271137512,1.4136341856910724
2019-06-23 00:00:00+00:00,234,191.931984,2.5243272,45.62831828802173,1.5,49.72205128205128,0.9928205128205128,97.06648102564102,97.06648102564102,0.3422857356398359,0.0489231665857214,0.0645492098820512,189.4076568,33.95205595701511,33.3315765499996,41.99778645299949,0.9817248355209748,1.2369732927564283,1.3439044264591606
2019-06-24 00:00:00+00:00,168,72.74750399999999,2.5587216,24.165955163245247,1.5,54.23785714285715,0.5575,96.95634428571428,96.95634428571428,0.3115427166725402,0.0489231665857214,0.06447596895,70.1887824,12.678494295250278,12.359657599201851,15.573168574994336,0.9748521639381208,1.2283137265620323,1.9060587637996171
2019-06-25 00:00:00+00:00,60,12.482856000000002,0.5547672,3.0779339845750595,1.8,88.106,0.641,97.086764,97.086764,0.082735271102225,0.0498626736731192,0.0645626980599999,11.9280888,2.218726267743255,2.1215731440301155,2.6731821614779454,0.9562122082721104,1.204827382422859,1.3872526905744598
2019-06-26 00:00:00+00:00,216,176.17824,3.7403568,41.14097675643066,1.5,70.52388888888889,0.5358333333333333,97.48512555555556,97.48512555555556,0.2006695307333898,0.0489231665857214,0.0648276084944444,172.4378832,30.459810484141848,30.27100175814404,38.14146221526149,0.9938013821164086,1.2521897414666747,1.3506642392883468
2019-06-27 00:00:00+00:00,228,220.321728,3.4768008,52.61947759590591,1.4210526315789471,58.00578947368421,0.8580263157894736,97.81998210526316,97.81998210526316,0.2842731494603819,0.0486784714393824,0.0650502881,216.8449272,38.32587389144716,37.8834752851098,47.73317885923835,0.9884569205756302,1.245455719925294,1.372949192103054
2019-06-28 00:00:00+00:00,336,276.05145600000003,4.836384,72.05226308151471,1.5,54.21999999999999,0.6641071428571428,97.93886785714288,97.93886785714288,0.3116642857785826,0.0489231665857214,0.065129347125,271.215072,47.85363713275441,47.48510841696856,59.83123660538038,0.9922988358280168,1.2502965331433014,1.505679973324265
2019-06-29 00:00:00+00:00,300,139.604256,4.3989408,27.512109951335592,1.56,87.11919999999999,0.5181,97.2093204,97.2093204,0.0880696495859355,0.0491098411639332,0.064644198066,135.2053152,23.900274475742787,23.824806570102687,30.019256278329387,0.9968423833074932,1.2560214029674417,1.1511210877205025
2019-06-30 00:00:00+00:00,288,136.022112,2.9815056,29.839810735605795,1.5,89.25375000000001,0.8204166666666667,96.6023175,96.6023175,0.0731590723252094,0.0489231665857214,0.0642405411375,133.0406064,23.578399698584985,23.47607683801248,29.579856815895727,0.9956603135971672,1.254531995132431,1.265557082629173
2019-07-01 00:00:00+00:00,132,71.665344,0.722772,18.03229551155471,1.5,87.42340909090909,1.107727272727273,97.1200881818182,97.1200881818182,0.0856197951771785,0.0489231665857214,0.0645848586409091,70.942572,12.652351385668158,12.48040953193902,15.725316010243166,0.9864102846587156,1.2428769586699815,1.42521298704845
2019-07-02 00:00:00+00:00,90,21.932856000000005,1.283634,7.396533953519307,1.5,72.919,0.6833333333333333,96.66223,96.66223,0.1843639258010003,0.0489231665857214,0.0642803829499999,20.649222000000005,3.875526164099824,3.642437628230625,4.589471411570587,0.9398562863467756,1.1842189207969371,1.9085238082084564
2019-07-03 00:00:00+00:00,216,150.814548,3.3731532,42.56617046154539,1.5,57.335,0.6502777777777778,97.08851166666666,97.08851166666666,0.2904577709205597,0.0489231665857214,0.0645638602583333,147.4413948,26.28502216433008,25.943089096811573,32.68829226198258,0.9869913342518492,1.24360908115733,1.6194078207516045
2019-07-04 00:00:00+00:00,252,150.019452,3.3163776,34.41511347229765,1.5,66.65428571428572,0.4526190476190476,97.79719357142858,97.79719357142858,0.2270132858591921,0.0489231665857214,0.065035133725,146.7030744,25.88840386450864,25.706427587231165,32.39009875991127,0.9929707417178024,1.251143134564431,1.3293640524311576
2019-07-05 00:00:00+00:00,252,165.645972,3.7379016,43.58796031213655,1.5,62.2275,0.7364285714285714,97.91498642857144,97.91498642857144,0.257150267247084,0.0489231665857214,0.065113465975,161.9080704,28.69445685443502,28.351274540908857,35.72260592154516,0.9880401181570676,1.2449305488779052,1.5190376501376286
2019-07-06 00:00:00+00:00,126,84.860136,2.105217,15.97976860113836,2.142857142857143,85.37571428571428,0.885,97.19142285714288,97.19142285714288,0.1042548264721167,0.0509553381984249,0.0646322962,82.754919,15.053189989267516,14.890389098031664,18.7618902635199,0.9891849573843204,1.2463730463042435,1.0615536383006836
2019-07-07 00:00:00+00:00,162,122.829696,2.109672,37.43396312266773,1.5,76.41555555555556,0.7037037037037037,97.32708444444444,97.32708444444444,0.1605598303464926,0.0489231665857214,0.0647225111555555,120.720024,21.41415967606105,21.211670151229864,26.726704390549628,0.9905441293100308,1.2480856029306389,1.7480939569398686
2019-07-08 00:00:00+00:00,270,202.237884,1.6220736,55.900531499971336,1.5,57.226,0.4782222222222222,97.44549866666668,97.44549866666668,0.291199828743842,0.0489231665857214,0.0648012566133333,200.6158104,35.47179662155136,35.225720805523146,44.384408214959166,0.9930627755156134,1.2512590971496729,1.575914862626615
2019-07-09 00:00:00+00:00,288,208.5345,2.902932,57.044244796046414,1.5,53.75125,0.7597916666666666,97.57639,97.57639,0.3148554748121935,0.0489231665857214,0.06488829935,205.631568,36.5115658695007,36.07881333893408,45.45930480705695,0.9881475220177256,1.2450658777423342,1.5623609515936243
2019-07-10 00:00:00+00:00,198,101.130768,2.5068096,25.794794558525467,1.5,61.84363636363637,0.5278787878787878,97.55833272727271,97.55833272727271,0.2597635609575174,0.0489231665857214,0.0648762912636363,98.6239584,17.55514487757412,17.305761388953425,21.805259350081315,0.9857942790925486,1.2421007916566111,1.4693581134426932
2019-07-11 00:00:00+00:00,279,133.940628,3.3007338,32.64028052572094,1.5483870967741935,84.7741935483871,0.8611827956989246,97.2300758064516,97.2300758064516,0.1040163121289794,0.0490736629064467,0.0646580004112903,130.6398942,23.165628660934654,23.00789147943084,28.989943264082857,0.9931908957096502,1.2514205285941593,1.4089961038166796
2019-07-12 00:00:00+00:00,207,187.177392,3.067173,41.30312227582593,1.434782608695652,72.9004347826087,0.9810144927536232,96.5137591304348,96.5137591304348,0.1836274174597145,0.0487209514009735,0.0641816498217391,184.110219,32.751119820067814,32.42825822806202,40.85960536735815,0.9901419678539368,1.2475788794959606,1.261120917475255
2019-07-13 00:00:00+00:00,252,194.044248,2.9441664,45.86193619971647,1.5,69.57535714285713,0.7526190476190476,97.14138285714286,97.14138285714286,0.2071270114927891,0.0489231665857214,0.0645990196,191.1000816,33.892046841743195,33.6146505924779,42.35445974652215,0.991815299602276,1.249687277498868,1.3531769389398618
2019-07-14 00:00:00+00:00,144,124.285752,1.6076663999999998,36.30758106784234,1.5,64.33999999999999,0.9483333333333334,97.1401275,97.1401275,0.2427686420022773,0.0489231665857214,0.0645981847875,122.6780856,22.000229086408535,21.57932782499202,27.189953059489945,0.980868323699568,1.2358940878614555,1.6503274091028763
2019-07-15 00:00:00+00:00,90,30.94524,1.0125972,11.210176810362556,1.5,56.754,0.734,97.524602,97.524602,0.2944131433547527,0.0489231665857214,0.06485386033,29.9326428,5.655143903546584,5.253381699679363,6.619260941595998,0.928956325299652,1.1704849698775617,1.9822973564531527
2019-07-16 00:00:00+00:00,180,62.313624,1.654344,16.114430404838085,1.5,73.45349999999999,0.5183333333333333,97.537976,97.537976,0.1807251193189415,0.0489231665857214,0.06486275404,60.65928,10.816103815591903,10.645282679106968,13.41305617567478,0.9842067772834532,1.240100539377151,1.4898553748724568
2019-07-17 00:00:00+00:00,198,96.234804,2.2519512,26.002748847446725,1.5,84.91363636363637,0.7575757575757576,97.29181181818184,97.29181181818184,0.1027060014793196,0.0489231665857214,0.0646990548590909,93.9828528,16.655757659007413,16.517100929904927,20.811547171680207,0.9916751473009394,1.2495106855991835,1.561186790766283
2019-07-29 00:00:00+00:00,60,36.767952,1.0555704,11.7178059156845,1.5,68.95,0.7793333333333333,97.303196,97.303196,0.2113843615863911,0.0489231665857214,0.06470662534,35.7123816,6.580952348489218,6.275886446786606,7.9076169229511235,0.9536441102217302,1.20159157887938,1.7805638599365552
2019-07-30 00:00:00+00:00,120,111.367656,1.7395776,27.12839649357448,1.5,73.7125,0.7523333333333333,97.503173,97.503173,0.1789618810049036,0.0489231665857214,0.064839610045,109.6280784,19.486784138868607,19.242880958187506,24.246030007316254,0.9874836618016098,1.2442294138700285,1.3921433264847332
2019-07-31 00:00:00+00:00,138,95.876244,1.7991396,23.76765528208735,1.565217391304348,77.55260869565218,0.696376811594203,97.59345739130434,97.59345739130434,0.153536650712,0.0491261026240536,0.0648996491652173,94.0771044,16.736353037355137,16.543493466388128,20.84480176764904,0.9884766071475338,1.245480525005893,1.420121530003491
2019-08-01 00:00:00+00:00,156,146.42532,1.4909832,41.01653021499183,1.5,53.11269230769231,1.0102564102564102,97.78312,97.78312,0.31920269252957,0.0489231665857214,0.0650257748,144.9343368,25.991778288965545,25.39858182391425,32.00221309813195,0.9771775344319888,1.2312436933843058,1.5780578673374126
2019-08-02 00:00:00+00:00,204,166.987656,1.2548196,42.40427633130496,1.5,54.01676470588235,0.5994117647058823,97.92157529411764,97.92157529411764,0.3130478852278219,0.0489231665857214,0.0651178475705882,165.7328364,29.35959333974471,29.019903716780668,36.56507868314364,0.9884300296998938,1.2454218374218662,1.4443073458344322
2019-08-03 00:00:00+00:00,180,76.325112,1.5157908,16.67980275874595,1.6,89.68166666666667,0.7236666666666666,97.472601,97.472601,0.0707523034204639,0.0492346306548723,0.0648192796649999,74.8093212,13.271152172059422,13.181053854247574,16.608127856351945,0.9932109649076636,1.2514458157836563,1.256846620586792
2019-08-09 00:00:00+00:00,24,11.73852,0.1893888,3.206361445652292,1.5,55.68,1.1383333333333334,96.51714,96.51714,0.3017247956685622,0.0489231665857214,0.0641838981,11.5491312,2.6771650875237047,2.0389569583434657,2.569085767512767,0.7616104691658885,0.9596291911490196,1.1976704240596825
2019-08-10 00:00:00+00:00,180,113.812992,0.3873852,28.09111875549804,1.5,68.56366666666666,1.0677777777777775,96.73874066666669,96.73874066666669,0.2140144686725814,0.0489231665857214,0.0643312625433333,113.4256068,20.41641101068793,19.998820893036623,25.198514325226142,0.9795463503633082,1.2342284014577685,1.375908759908508
2019-08-11 00:00:00+00:00,204,123.094296,0.1794203999999999,31.95258480302168,1.5,67.60588235294118,1.0,97.35432941176472,97.35432941176472,0.2205349397094356,0.0489231665857214,0.0647406290588235,122.9148756,21.99709015994561,21.593884109091515,27.20829397745531,0.981670027811756,1.2369042350428123,1.452582344786856
2019-08-12 00:00:00+00:00,96,55.439424,0.2606364,13.736720113873451,1.5,71.721875,0.8158333333333333,97.2868075,97.2868075,0.1925137971009715,0.0489231665857214,0.0646957269875,55.1787876,9.987067130612925,9.697729653197731,12.21913936302914,0.971028784163441,1.2234962680459356,1.3754508640246226
2019-08-13 00:00:00+00:00,180,66.42,1.514916,14.882784008759517,1.5,86.25366666666666,0.7566666666666666,96.79636333333332,96.79636333333332,0.0935832494628147,0.0489231665857214,0.0643695816166666,64.905084,11.56731025117406,11.439975105763692,14.414368633262251,0.988991810313254,1.2461296809946998,1.2866244343406403
2019-08-14 00:00:00+00:00,168,102.449664,1.056564,21.650646319775955,1.5,71.33107142857143,0.5738095238095239,97.08059214285714,97.08059214285714,0.1951743369867077,0.0489231665857214,0.064558593775,101.3931,18.043231198606264,17.841477321274926,22.480261424806407,0.9888183067040164,1.2459110664470607,1.1999317683990185
2019-08-15 00:00:00+00:00,132,71.27892,0.7444116,17.201073784248983,1.5,73.74318181818182,0.4815151515151515,97.53317727272729,97.53317727272729,0.178753003177249,0.0489231665857214,0.0648595628863636,70.53450839999999,12.534577269938186,12.378663894203887,15.597116506696898,0.9875613375404187,1.2443272853009275,1.3722898996763542
2019-08-16 00:00:00+00:00,168,119.33244,1.3646664,26.39544475253536,1.5,67.12464285714286,0.741904761904762,97.63072571428572,97.63072571428572,0.2238111556060374,0.0489231665857214,0.0649244326,117.9677736,20.993499392814417,20.691309710268133,26.071050234937847,0.9856055592785204,1.2418630046909358,1.2573151459241665
2019-08-17 00:00:00+00:00,102,50.064696,0.8565426,9.292745573418172,1.7647058823529411,85.6864705882353,0.7245098039215687,97.5450805882353,97.5450805882353,0.0993140140416657,0.049751345034274,0.0648674785911764,49.2081534,8.847958102927173,8.718060191005607,10.984755840667065,0.9853188825703648,1.2415017920386595,1.0502700696948204
2019-08-18 00:00:00+00:00,120,89.43804,1.2456504,19.31668597903639,1.5,82.18900000000001,0.6263333333333333,97.497576,97.497576,0.1212549714723095,0.0489231665857214,0.06483588804,88.1923896,15.616532292407276,15.480807515029396,19.50581746893704,0.9913089042537396,1.249049219359712,1.2369382406635896
2019-08-20 00:00:00+00:00,72,30.02184,0.6603768,8.729861113100116,1.5,64.56916666666666,0.5755555555555555,97.72113333333331,97.72113333333331,0.2412085051414008,0.0489231665857214,0.0649845536666666,29.3614632,5.404843515956736,5.147223298524918,6.485501356141397,0.952335305051618,1.1999424843650388,1.6151922044231106
2019-08-21 00:00:00+00:00,84,17.421588,0.7091495999999999,5.154056777140911,1.5,92.42142857142856,0.926904761904762,97.22604285714286,97.22604285714286,0.0515939286043619,0.0489231665857214,0.0646553185,16.7124384,3.0263551731908342,2.9382735298198264,3.702224647572981,0.9708951400842556,1.223327876506162,1.703057467543288
2019-08-22 00:00:00+00:00,102,82.84194000000001,1.0411632,22.520148799603906,1.588235294117647,75.9964705882353,0.9625490196078432,97.02857117647058,97.02857117647058,0.1644520290419,0.0491978996098712,0.0645239998323529,81.80077680000001,14.732806811698016,14.44421022258768,18.19970488046048,0.9804112961773728,1.2353182331834898,1.528571513048189
2019-08-23 00:00:00+00:00,180,94.286592,0.65772,25.826497316895065,1.5,66.48933333333333,0.7882222222222222,97.41752133333333,97.41752133333333,0.2281362602147404,0.0489231665857214,0.0647826516866666,93.628872,16.77212256080675,16.442792575903006,20.717918645637788,0.980364442025166,1.235259196951709,1.5398466844766958
2019-08-24 00:00:00+00:00,144,104.106384,-0.0165995999999999,23.14916384914249,1.5,66.3675,0.7791666666666667,98.0359825,98.0359825,0.2289656857022319,0.0489231665857214,0.0651939283624999,104.1229836,18.54670645206752,18.21983214760265,22.956988505979336,0.9823756144893084,1.2377932742565283,1.2481549707474828
2019-08-25 00:00:00+00:00,72,51.092208,0.0416339999999999,8.43649946180484,1.5,67.56375,1.1558333333333333,98.4987425,98.4987425,0.2208217712884567,0.0489231665857214,0.0655016637625,51.050574,9.384470987191344,8.908997299168172,11.225336596951896,0.949333991370197,1.1961608291264485,0.8989850864603481
2019-08-26 00:00:00+00:00,126,81.524556,-0.3493476,14.154864211493749,1.5,61.120714285714286,0.8628571428571429,98.22127142857144,98.22127142857144,0.2646851204395872,0.0489231665857214,0.0653171455,81.8739036,14.733558168670204,14.311151897887704,18.03205139133851,0.9713303286316324,1.223876214075857,0.9607227289870138
2019-08-27 00:00:00+00:00,126,88.22098799999999,-0.0590327999999999,20.889753743925738,1.5,66.68642857142856,0.559047619047619,97.6885,97.6885,0.226794461468316,0.0489231665857214,0.0649628525,88.28002079999999,15.709846818407655,15.47891407338258,19.50343173246205,0.985300127512734,1.2414781606660448,1.3297235794462772
2019-08-28 00:00:00+00:00,99,49.06251,0.3619188,13.307126951626236,1.6363636363636365,80.84818181818181,0.6799999999999999,97.27805636363637,97.27805636363637,0.1316663685840359,0.0493483120020054,0.0646899074818181,48.700591200000005,8.764811500392405,8.60181351551046,10.83828502954318,0.98140313857581,1.2365679546055206,1.518244511137572
2019-08-29 00:00:00+00:00,108,84.979692,0.8215020000000001,20.01566308092766,1.5,72.8725,1.1316666666666666,96.96264333333336,96.96264333333336,0.1846804917531344,0.0489231665857214,0.0644801578166666,84.15819,15.202697346108623,14.81900605151345,18.671947624906945,0.974761630396241,1.2281996542992637,1.31658630210454
2019-08-30 00:00:00+00:00,216,106.22631599999998,0.6650856,27.89252989917789,1.5,76.26166666666667,0.741388888888889,97.38653916666668,97.38653916666668,0.1616074858870084,0.0489231665857214,0.0647620485458333,105.5612304,18.758038444818165,18.54167355394012,23.362508677964552,0.9884654841968396,1.245466510088018,1.4869641077467295
2019-08-31 00:00:00+00:00,198,127.299924,0.3564107999999999,28.843716433206144,1.5,59.85272727272727,0.9393939393939394,98.14997818181818,98.14997818181818,0.2733174111075452,0.0489231665857214,0.0652697354909091,126.9435132,22.670587214119344,22.198308266533093,27.969868415831694,0.9791677673310504,1.2337513868371237,1.2722968382240292
2019-09-01 00:00:00+00:00,108,50.404032,0.0297324,10.038490001132454,1.5,72.35583333333334,0.5188888888888888,98.61846833333333,98.61846833333333,0.1881978912212923,0.0489231665857214,0.0655812814416666,50.37429959999999,8.964729817070616,8.784865935033789,11.068931078142574,0.9799364971720252,1.2347199864367515,1.1197760786964472
2019-09-02 00:00:00+00:00,63,11.129562000000004,0.0852984,2.476462198066033,1.7142857142857142,90.95714285714286,0.7995238095238096,97.83867857142856,97.83867857142856,0.0625171203707335,0.0495926746263417,0.06506272125,11.044263600000004,2.0419607566084834,1.9498163704288705,2.4567686267403763,0.9548745558006428,1.20314194030881,1.2127863819377307
2019-09-03 00:00:00+00:00,72,51.51762,0.26676,12.69207486504416,1.5,78.69999999999999,0.7233333333333333,97.6482625,97.6482625,0.1450076296872828,0.0489231665857214,0.0649360945625,51.25086,9.180912943872704,8.98837681823031,11.325354790970191,0.9790286514184964,1.2335761007873054,1.382441478602059
2019-09-04 00:00:00+00:00,36,7.534296,0.1486296,1.3021116617744073,2.25,95.04,0.9766666666666668,97.237165,97.237165,0.0356309813693629,0.0513009858825108,0.064662714725,7.385666400000001,1.396520136258916,1.3336051017034298,1.6803424281463215,0.9549487093512112,1.2032353737825263,0.9323973410527284
2019-09-05 00:00:00+00:00,90,71.540172,-0.0434699999999999,15.263442219180316,1.5,70.616,0.7713333333333333,97.743288,97.743288,0.2000424502690665,0.0489231665857214,0.06499928652,71.583642,12.831002532914464,12.547376717197496,15.809694663668845,0.9778952724084184,1.2321480432346072,1.189575185573075
2019-09-06 00:00:00+00:00,90,28.4472,-0.0819503999999999,5.538855586601514,1.5,80.268,1.082,97.35078,97.35078,0.1343328896239185,0.0489231665857214,0.0647382687,28.5291504,5.281576421706429,5.012151359365976,6.31531071280113,0.9489877565279262,1.195724573225187,1.048712570708569
2019-09-07 00:00:00+00:00,90,33.258276,-0.0627371999999999,9.355852197733844,1.5,72.952,0.9126666666666666,96.648694,96.648694,0.1841392660930341,0.0489231665857214,0.06427138151,33.3210132,6.188666101143729,5.878156757413872,7.4064775143414785,0.949826127528116,1.196780920685426,1.5117720110969932
2019-09-10 00:00:00+00:00,90,15.71562,0.41715,2.826288577674116,1.5,88.027,0.6606666666666666,98.458216,98.458216,0.081510626772105,0.0489231665857214,0.06547471364,15.298470000000002,2.770398971193773,2.6704133900635942,3.3647208714801287,0.9639093205816868,1.2145257439329256,1.0201738475437925
2019-09-11 00:00:00+00:00,18,2.947752,0.095715,0.3339958880538414,3.0,94.83,0.8833333333333333,97.864405,97.864405,0.039176519266054,0.0537773895257611,0.0650798293249999,2.852037,0.5882772904487259,0.526699885396977,0.663641855600191,0.8953258844910044,1.1281106144586657,0.5677524757059315
2019-09-13 00:00:00+00:00,252,183.935772,-0.416502,27.26065376905624,1.5,66.71678571428572,0.9314285714285714,99.01523428571429,99.01523428571429,0.226587793988044,0.0489231665857214,0.0658451308,184.352274,32.4597856000847,32.0756181813567,40.41527890850944,0.9881648195875022,1.2450876726802529,0.8398285221263169
2019-09-14 00:00:00+00:00,99,20.906586,-0.4249962,2.322507689934393,1.6363636363636365,93.03818181818184,1.1381818181818182,98.45790545454544,98.45790545454544,0.0478616343388496,0.0493483120020054,0.0654745071272727,21.3315822,3.8422752140335983,3.741976718013009,4.714890664696392,0.973896066670535,1.227109044004874,0.604461565233959
2019-09-15 00:00:00+00:00,162,141.352452,0.760266,34.58549407749429,1.5,70.71666666666667,1.039259259259259,97.77947222222222,97.77947222222222,0.1993571246952706,0.0489231665857214,0.0650233490277777,140.592186,25.0159599069735,24.638179173569053,31.044105758697008,0.984898411461751,1.2409719984418064,1.3825371565235507
2019-09-16 00:00:00+00:00,252,191.634012,0.192456,39.09673538059287,1.5,62.74892857142857,1.1007142857142858,97.60933428571428,97.60933428571428,0.2536004493506482,0.0489231665857214,0.0649102073,191.441556,34.091103165543565,33.58265921319984,42.3141506086318,0.9850857289693804,1.2412080185014196,1.1468310424201402
2019-09-17 00:00:00+00:00,252,150.763032,-0.3405888,33.42669032268866,1.5,63.932857142857145,0.8716666666666667,97.88256214285714,97.88256214285714,0.2455404176200422,0.0489231665857214,0.065091903825,151.10362080000002,26.85438064717564,26.464341146803516,33.34506984497243,0.9854757588530292,1.241699456154817,1.2447388290894823
2019-09-18 00:00:00+00:00,288,169.746192,-0.9319104,29.1576836756616,1.5,60.870625,0.9135416666666668,98.36411875,98.36411875,0.26638769576971,0.0489231665857214,0.06541213896875,170.6781024,30.253453509718412,29.808898202138867,37.55921173469497,0.9853056343654536,1.2414850993004716,0.9637803388725584
