date,n_int,LE_obs_MJ_d,LE_pa_MJ_d,LE_p0_eq_MJ_d,LE_p0_PT_MJ_d,Rn_MJ_d,RnG_MJ_d,T_C,RH_pct,u_ms,p_kPa,r_a_s_m,expected_int,coverage,y,x_eq,x_PT,E_mm_d,Epa_mm_d,Ep0eq_mm_d,Ep0PT_mm_d,good_day
2019-06-16 00:00:00+00:00,38,2.400540669014304,11.615009096414367,1.935316041621595,2.4384982124432097,3.1013820000000005,2.6287764000000005,16.51865789473684,92.67947368421054,1.6223684210526315,97.06344710526315,16.81494868523916,48,0.7916666666666666,0.2066757459325079,0.16662199965207436,0.20994371956161367,0.9750959269125529,4.717998827162721,0.7861223989379942,0.9905142226618726,False
2019-06-17 00:00:00+00:00,34,5.8904309269719795,17.80724807474292,7.718731138907157,9.725601235023017,11.483082,11.0820186,17.19346875,84.294375,1.49,97.19392125,19.16539566945541,48,0.7083333333333334,0.3307883903367825,0.4334600779698854,0.5461596982420556,2.394239360122884,7.237978810819992,3.137374859682412,3.9530923231998387,False
2019-06-18 00:00:00+00:00,26,1.85662410325965,7.220399857378329,2.2691807123104533,2.8591676975111713,3.1079700000000003,2.8017288000000002,17.73669230769231,81.75961538461539,0.9511538461538461,97.31532423076922,25.664335448955793,48,0.5416666666666666,0.2571359121285252,0.3142735523146464,0.3959846759164544,0.7550432107337578,2.9363584591652128,0.9228198038310128,1.1627529528270761,False
2019-06-19 00:00:00+00:00,40,5.128197421570931,16.03384872887687,7.2246210215714175,9.103022487179986,10.507338,10.0216254,18.536725,89.91425000000001,1.11225,97.029968,26.156960132910815,48,0.8333333333333334,0.31983571182975407,0.4505855795283834,0.5677378302057631,2.0871207070391615,6.525602457270684,2.9403423649811535,3.7048313798762535,True
2019-06-20 00:00:00+00:00,41,0.21421770466267145,2.23613415658395,2.0990531527052707,2.6448069724086407,3.311064,2.7094962,17.98960975609756,102.83256410256409,1.431951219512195,96.38256146341463,15.84458470482588,48,0.8541666666666666,0.09579823465955326,0.9386973257060335,1.182758630389602,0.08713829612370788,0.9096023160904689,0.8538412615701374,1.075839989578373,True
2019-06-21 00:00:00+00:00,40,11.103354511735533,13.659784591860738,4.888296237828381,6.15925325966376,7.723097999999999,7.163279999999999,17.3399,95.539,2.38125,95.89260475,9.539823650181727,48,0.8333333333333334,0.8128498979662924,0.35786041902455046,0.45090412797093354,4.5137340884984685,5.552973679140015,1.9871894876493454,2.503858754438175,True
2019-06-22 00:00:00+00:00,41,10.60714387015308,69.9983557718123,12.209206941252226,15.383600745977805,16.719786,16.3568874,17.292243902439022,59.19243902439024,2.877317073170732,96.77457292682926,7.717418162317386,48,0.8541666666666666,0.15153418609904662,0.17442133899620485,0.21977088713521814,4.311816635108399,28.454415113234482,4.963057184404207,6.2534520523493,True
2019-06-23 00:00:00+00:00,41,10.902520453834583,71.5878884864098,14.002453612009605,17.643091551132102,18.307674,17.911101,19.354341463414634,50.83121951219512,2.4165853658536585,97.1396745,8.91451361899696,48,0.8541666666666666,0.15229560033614223,0.19559808101712375,0.24645358208157594,4.440709664268797,29.15848950637706,5.703344592805293,7.186214186934669,True
2019-06-24 00:00:00+00:00,40,9.44160131131638,52.37346550133608,12.390962821582262,15.61261315519365,15.919649999999999,15.4406454,21.045475,51.26375,1.72425,96.97549000000001,12.298282026471975,48,0.8333333333333334,0.18027451918520684,0.23658856069522766,0.29810158647598684,3.8519504322985534,21.367137461846248,5.055220298275283,6.369577575826857,True
2019-06-25 00:00:00+00:00,41,1.212067539013284,9.84730935139343,2.502784093729162,3.1535079580987437,3.225096,2.6794704,18.81470731707317,81.46658536585366,1.294390243902439,97.04051899999999,21.280087781925435,48,0.8541666666666666,0.12308616453100175,0.25415918241412905,0.3202405698418026,0.4934306412848024,4.008822950694202,1.0188791635914347,1.2837877461252076,True
2019-06-26 00:00:00+00:00,39,8.13885279207801,24.2468263033371,12.238224188076586,15.4201624769765,16.993944,16.336569,21.231820512820516,82.99717948717948,1.2366666666666666,97.38722769230769,19.530371489892975,48,0.8125,0.335666725626597,0.5047350954294679,0.6359662202411297,3.3210581748664243,9.893915366996614,4.993806316932115,6.2921959593344665,True
2019-06-27 00:00:00+00:00,36,9.554913367361063,43.6237901283805,12.89599355596119,16.2489518805111,17.2134,16.696036199999998,21.40347222222222,67.32916666666667,1.7255555555555555,97.77961611111111,18.8498164479587,48,0.75,0.21902987657060285,0.2956183659881353,0.3724791411450505,3.899528893912722,17.80363918826268,5.263082725476544,6.631484234100447,False
2019-06-28 00:00:00+00:00,37,9.897392202742282,52.90627204428767,13.270295456973201,16.720572275786235,16.781742,16.256111999999998,23.611594594594596,50.572162162162165,1.6767567567567567,97.94224054054054,13.454374464826852,48,0.7708333333333334,0.18707408063938444,0.2508265077884278,0.31604139981341905,4.047946084533668,21.6381984650067,5.427433755810549,6.838566532321293,False
2019-06-29 00:00:00+00:00,38,5.788423659769061,25.77198941822571,7.491388816554736,9.439149908858967,10.055268,9.487875599999999,22.67171052631579,69.17026315789474,1.253157894736842,97.45841631578948,18.888170441961478,48,0.7916666666666666,0.2246013517169746,0.29067949295590256,0.3662561611244372,2.3652593630295673,10.530922209275419,3.061123128150232,3.857015141469292,False
2019-06-30 00:00:00+00:00,36,4.037401875999299,16.598024824076077,5.845233407829584,7.364994093865276,8.044884,7.596681,17.890194444444447,86.865,2.045,96.68100055555556,10.767825348289623,48,0.75,0.2432459234633082,0.35216439725712706,0.4437271405439801,1.6421546747135114,6.75100594218681,2.377463938509501,2.995604562521971,False
2019-07-01 00:00:00+00:00,33,3.7983119932050395,25.518576102191368,8.420512624321487,10.609845906645074,11.022714,10.754607000000002,17.545354838709677,83.02870967741936,2.4645161290322584,97.03218322580645,8.60080095340381,48,0.6875,0.14884498171035748,0.3299758023567149,0.4157695109694608,1.5443949550068934,10.375861767460753,3.4237833118602246,4.3139669729438825,False
2019-07-02 00:00:00+00:00,10,3.417011680351717,16.069797739221016,5.273286052746087,6.6443404264600705,7.2398880000000005,7.1136954,24.3313,57.972,2.033,96.68876800000001,10.499999039908797,48,0.20833333333333334,0.21263563710026862,0.3281488751955947,0.41346758274644935,1.3985032480117565,6.576993711323612,2.1582330885393435,2.7193736915595728,False
2019-07-03 00:00:00+00:00,37,10.01889127468623,36.69230433959482,12.410360557697844,15.637054302699283,15.60438,15.0873582,23.82545945945946,62.51594594594595,1.4172972972972973,96.97104432432432,18.10825826440044,48,0.7708333333333334,0.2730515691235778,0.3382278867753141,0.4261671373368958,4.098487754206433,15.00994031040172,5.076780391810777,6.3967432936815785,False
2019-07-04 00:00:00+00:00,37,6.645418727520905,30.400515956626442,8.910254286846035,11.226920401426005,11.094426,10.568894400000001,24.992081081081082,54.905945945945945,1.018918918918919,97.64938702702703,23.233306356008313,48,0.7708333333333334,0.2185955901867644,0.29309549546983443,0.36930032429199144,2.721559393769033,12.450202638780492,3.649098311113209,4.597863872002644,False
2019-07-05 00:00:00+00:00,36,11.431017828467654,44.11501448219465,13.387249753707435,16.86793468967137,16.830396,16.3037466,24.279444444444444,60.38305555555556,1.5694444444444444,97.95740583333333,14.850262550612873,48,0.75,0.2591185328315227,0.30346243588134125,0.38236266921049,4.678213889480232,18.05433921826803,5.478813757403646,6.903305334328595,False
2019-07-06 00:00:00+00:00,38,3.9843077633293107,20.12962112443022,8.71218692240244,10.977355522227075,11.407409999999999,10.7353149,22.994973684210525,90.5142105263158,1.8363157894736843,97.32445736842105,12.526245380625225,48,0.7916666666666666,0.19793257601325515,0.4328043170086761,0.5453334394309319,1.6285733287950566,8.227919636058262,3.561079138486471,4.486959714492953,False
2019-07-07 00:00:00+00:00,37,10.457851519995549,28.35240748073862,11.84354779757397,14.922870224943203,16.835112,16.2533196,20.61262162162162,76.91540540540541,1.6837837837837837,97.20660189189189,13.294880991922327,48,0.7708333333333334,0.3688523285756299,0.41772635377154327,0.5263352057521445,4.26477160024509,11.562273760651172,4.829866459345204,6.085631738774956,False
2019-07-08 00:00:00+00:00,36,10.871049782582762,40.588030130194305,12.117688907069343,15.268288022907372,15.695874000000002,15.4297626,20.03388888888889,47.25,1.3325,97.41607194444445,17.527518488071095,48,0.75,0.26783881227326567,0.29855326479751315,0.37617711364486656,4.430797868233703,16.542777466146806,4.938900221336861,6.2230142788844445,False
2019-07-09 00:00:00+00:00,38,10.887466496783489,50.79418937355293,12.659760702454786,15.95129848509303,16.166663999999997,15.834641999999999,21.992526315789473,47.372368421052634,1.5805263157894738,97.5253702631579,14.027735564462178,48,0.7916666666666666,0.21434472389576667,0.24923639610333773,0.31403785909020554,4.445900438647771,20.74182353473632,5.1696173464090736,6.5137178564754326,False
2019-07-10 00:00:00+00:00,36,9.083960396566662,35.531429021088414,11.037288839278725,13.906983937491193,14.374602000000001,13.983915000000001,24.00327777777778,50.32888888888888,1.1011111111111112,97.60571142857142,21.244637457569247,48,0.75,0.2556598664009601,0.3106345323946283,0.3913995108172316,3.7166707317577687,14.537560329976808,4.515868255261044,5.689994001628915,False
2019-07-11 00:00:00+00:00,37,5.417302687230738,23.320897516163065,7.4256983562645305,9.35637992889331,9.32346,8.8773072,22.13778378378378,80.95108108108109,1.558918918918919,97.33644162162162,20.325925395507774,48,0.7708333333333334,0.23229391936893323,0.31841391829443894,0.40120153705099315,2.2124683172488653,9.524434919602802,3.032712642291108,3.8212179292867963,False
2019-07-12 00:00:00+00:00,38,7.831695771946597,27.70770104966404,10.62097487775178,13.382428345967242,14.476716,13.9695324,22.018,85.47157894736843,1.7557894736842106,96.65221315789474,15.37786656315288,48,0.7916666666666666,0.28265411691532444,0.38332212617403566,0.48298587897928497,3.198154326997128,11.314727561372152,4.337185425905135,5.46485363664047,False
2019-07-13 00:00:00+00:00,36,10.27818360841529,33.122750174873374,13.00805486567386,16.390149130749062,17.006346,16.5707214,21.88572222222222,72.69694444444445,1.6033333333333333,97.05177027777778,13.101571361884444,48,0.75,0.3103058639198453,0.3927226693736819,0.49483056341083914,4.196665791611906,13.524287741774488,5.311294383327441,6.692230922992575,False
2019-07-14 00:00:00+00:00,35,8.151220603003015,40.4839865422877,11.54255372229771,14.543617690095115,14.865768,14.4455718,23.05097142857143,67.69857142857143,1.7877142857142858,97.11997600000001,13.586519816458262,48,0.7291666666666666,0.2013443165852411,0.2851140588696938,0.35924371417581424,3.331966659251162,16.548600505644476,4.718238658777365,5.944980710059479,False
2019-07-15 00:00:00+00:00,7,2.773814425717351,10.518745733605986,2.992736442644853,3.7708479177325147,4.275306,4.2057576,22.090714285714284,52.56428571428571,1.8857142857142857,97.56384714285714,11.296643330454204,48,0.14583333333333334,0.26370201314548225,0.2845145722159117,0.35848836099204867,1.1327956554036838,4.29574140102878,1.2222010270638846,1.5399732941004944,False
2019-07-16 00:00:00+00:00,37,3.8136230760356398,29.117031166305555,7.937113032456197,10.000762420894809,9.798156,9.521349,21.908567567567566,61.45351351351352,1.2037837837837837,97.62538675675675,18.97996275469685,48,0.7708333333333334,0.13097568410232677,0.2725934861669923,0.3434677925704103,1.5571676803882484,11.88898298993947,3.2408593202076714,4.0834827434616665,False
2019-07-17 00:00:00+00:00,40,5.386205719159934,21.80691406638394,7.138419770462284,8.994408910782479,9.04887,8.5578621,23.04655,83.19825,1.543,97.30120600000001,13.836047858710117,48,0.8333333333333334,0.24699532005140257,0.3273466272546278,0.4124567503408311,2.201704735736646,8.913953249310335,2.9179525316671686,3.676620189900633,True
2019-07-18 00:00:00+00:00,41,5.36888176258944,17.020907920178477,7.69949510091932,9.701363827158342,11.447334000000001,10.9372752,19.37951219512195,93.2139024390244,1.8353658536585367,97.33516170731707,14.086211456148,48,0.8541666666666666,0.3154286356384415,0.4523551350507855,0.5699674701639897,2.1868543652462296,6.932960797360518,3.1361604177918188,3.9515621264176914,True
2019-07-19 00:00:00+00:00,40,8.607857235792743,29.79119514720198,12.34905919806204,15.559814589558169,16.617618,16.282277399999998,21.180574999999997,72.4825,1.33225,97.10942275,22.25872850659534,48,0.8333333333333334,0.28893964116781,0.4145204358886514,0.5222957492197007,3.5122613352531165,12.15569217521548,5.038782818998589,6.348866351938222,True
2019-07-20 00:00:00+00:00,41,11.083755700533098,33.97151396317462,12.256428456483036,15.443099855168624,15.284285999999998,14.562106199999999,27.409609756097563,77.23048780487804,1.5929268292682928,96.89812075,14.083659763359192,48,0.8541666666666666,0.3262661685478008,0.3607854648388381,0.454589685696936,4.549908551282857,13.945388734401547,5.031293556899358,6.339429881693191,True
2019-07-21 00:00:00+00:00,41,9.842935720190772,53.27571203806282,13.543883650635987,17.065293399801345,17.030556,16.3389696,26.212609756097564,67.6280487804878,2.062439024390244,96.75184780487804,11.848830770767547,48,0.8541666666666666,0.18475465354941645,0.25422248023563837,0.3203203250969044,4.0358489962426605,21.84436991820176,5.55332989979002,6.997195673735426,True
2019-07-22 00:00:00+00:00,40,2.6931232163710166,17.037434249419395,2.37770233775043,2.9959049455655418,2.584404000000001,2.1449703000000007,20.724225,80.14325,1.6815000000000002,97.04073525,14.84280313697199,48,0.8333333333333334,0.15807093820261073,0.13955753565601922,0.1758424949265842,1.098389512016263,6.948712549604654,0.9697451994048797,1.2218789512501482,True
2019-07-23 00:00:00+00:00,41,3.011022897245827,7.504917627053758,5.214277240987651,6.569989323644441,8.061372,7.959629400000001,15.691487804878049,98.6405,1.805609756097561,96.92726512195122,13.397717056086693,48,0.8541666666666666,0.4012066550060029,0.6947814086847807,0.8754245749428237,1.2220997003096863,3.0460603907265726,2.1163461292079213,2.6665961228019808,True
2019-07-24 00:00:00+00:00,41,11.51092719194535,35.86549502184144,11.496400101112163,14.485464127401325,15.717275999999998,15.468188999999999,19.056634146341462,70.97,1.5997560975609757,97.2739356097561,15.868363588254333,48,0.8541666666666666,0.3209471160215523,0.3205420723765576,0.4038830111944625,4.687173018410826,14.604191109466372,4.681257683611649,5.898384681350676,True
2019-07-25 00:00:00+00:00,40,10.03465948673362,39.00827927715294,11.670150783827028,14.704389987622054,14.98545,14.747586,20.729675,53.783249999999995,1.2349999999999999,97.7296065,18.464085728343562,48,0.8333333333333334,0.2572443510116812,0.2991711246966541,0.3769556171177841,4.092654481531221,15.909599046337766,4.759692640165684,5.997212726608762,True
2019-07-26 00:00:00+00:00,41,8.689241548302117,37.98304236897553,13.226461562396175,16.66534156861918,16.95015,16.614219600000002,21.97170731707317,59.58609756097562,1.2197560975609756,98.23347219512195,20.47005056035561,48,0.8541666666666666,0.22876633903869353,0.34822017241039965,0.43875741723710354,3.5481830850457388,15.510075039691916,5.400921004419755,6.805160465568891,True
2019-07-27 00:00:00+00:00,40,7.9623817164787996,27.22761369369076,10.873611802196912,13.700750870768108,15.023196,14.611137000000001,21.7991,75.791,1.28525,98.3163041025641,17.689930028228446,48,0.8333333333333334,0.2924377364118347,0.39935970608825583,0.5031932296712023,3.2508325865124528,11.116323858882442,4.4394118290651585,5.593658904622099,True
2019-07-28 00:00:00+00:00,41,10.433906596822231,34.27969851878067,12.850320492173168,16.19140382013819,16.139934,15.645034800000001,22.012073170731707,80.17658536585365,1.6224390243902438,97.80046097560977,13.669706251884183,48,0.8541666666666666,0.30437568145781246,0.374866788432603,0.4723321534250798,4.2607697099844835,13.998390704465793,5.247531766607895,6.611890025925947,True
2019-07-29 00:00:00+00:00,31,5.060720657838477,17.949071738304003,5.575717333426954,7.025403840117962,6.832026,6.4265616,22.715935483870968,78.74580645161289,1.335483870967742,97.44308806451612,16.60969714856382,48,0.6458333333333334,0.2819488791188408,0.31064098549052876,0.39140764171806625,2.0679947254007334,7.334644251339897,2.2784411184586673,2.8708358092579207,False
2019-07-30 00:00:00+00:00,38,9.042315775167886,35.932853876615646,12.079608673809075,15.220306928999435,14.877953999999999,14.3165997,25.607894736842105,69.84684210526315,1.4523684210526315,97.4511497368421,16.08515817198595,48,0.7916666666666666,0.25164479855167965,0.33617170279008185,0.4235763455155031,3.7053974322730605,14.7247129827406,4.950031836503133,6.237040113993947,False
2019-07-31 00:00:00+00:00,20,6.15624250638194,19.782895759536594,8.316523611794434,10.478819750860985,11.270106,10.9957914,24.4353,72.732,1.5210000000000001,97.5702935,15.766032713610466,48,0.4166666666666667,0.31119016049074844,0.4203895988172181,0.5296908945096948,2.51986078771994,8.097495061367322,3.404102700272613,4.289169402343492,False
2019-08-01 00:00:00+00:00,37,10.58170493176459,42.145176059929,11.722437304957982,14.770271004247057,15.321653999999999,14.962804199999999,21.197,69.81297297297297,2.036756756756757,97.69428351351351,11.211007756640484,48,0.7708333333333334,0.2510774878889524,0.2781442243422848,0.35046172267127884,4.317718382730426,17.196756344161308,4.783178454550012,6.026804852733015,False
2019-08-02 00:00:00+00:00,36,9.332938740676008,42.65891927548515,11.89599949441242,14.98895936295965,14.985648,14.777714699999999,21.22161111111111,48.24916666666667,1.3391666666666666,97.92190611111111,19.672645527490985,48,0.75,0.21878047778016213,0.2788631239715608,0.35136753620416666,3.8082672423436064,17.40679644264366,4.854113634332663,6.1161831792591554,False
2019-08-03 00:00:00+00:00,38,4.544109103236134,14.986508846198713,5.789300016616854,7.294518020937236,7.205760000000001,6.90399,20.24773684210526,86.40736842105264,1.408421052631579,97.60549157894737,15.375378634089582,48,0.7916666666666666,0.3032133200514364,0.38630077732115,0.486738979424649,1.8524603643583344,6.1094293748179895,2.360077316480857,2.97369741876588,False
2019-08-04 00:00:00+00:00,6,0.004199346306663254,0.3677882435636913,0.0,0.0,-0.3792599999999998,-0.4368005999999998,19.651166666666665,95.72166666666665,1.385,97.268055,15.225475305159469,48,0.125,0.011417837247796742,0.0,0.0,0.0017109275444162951,0.14984690246363835,0.0,0.0,False
2019-08-06 00:00:00+00:00,5,0.0,6.969996212080435,2.437258024783668,3.0709451112274215,3.381912,3.3313437,23.4928,62.778,1.988,96.982008,10.332654782443546,48,0.10416666666666667,0.0,0.349678529316759,0.4405949469391164,0.0,2.8503387405252787,0.9967022588414628,1.2558448461402432,False
2019-08-08 00:00:00+00:00,5,0.0,5.321630235932616,3.027128393465347,3.814181775766337,4.270806,4.227462,21.8836,81.22200000000001,2.072,96.49774,9.795925638306441,48,0.10416666666666667,0.0,0.5688347854433073,0.7167318296585672,0.0,2.1728603567748723,1.2359985548443027,1.5573581791038213,False
2019-08-09 00:00:00+00:00,7,1.8291764496167755,12.476775848979983,2.5107665291507244,3.1635658267299123,3.4429859999999994,3.3836435999999996,22.366000000000003,49.48571428571428,2.335714285714286,96.53037428571429,9.133100618718993,48,0.14583333333333334,0.14660650089071822,0.20123520367290942,0.25355635662786585,0.7472148668100846,5.096737608975915,1.0256430308096458,1.2923102188201534,False
2019-08-10 00:00:00+00:00,38,7.932213158320745,37.59030499032103,8.68798491955876,10.946860998644038,11.504033999999999,11.390778899999999,17.32128947368421,64.84210526315789,1.9473684210526316,96.7170742105263,12.517798527119387,48,0.7916666666666666,0.21101752593822204,0.23112302285910669,0.2912150088024744,3.224544341725246,15.280931417370855,3.5317750612854457,4.450036577219662,False
2019-08-11 00:00:00+00:00,36,7.519287497731273,34.0078654766729,8.872939979551093,11.179904374234376,11.836944,11.8022094,15.908888888888889,71.30611111111111,2.03,97.26429416666666,11.124854985740898,48,0.75,0.2211043648972617,0.2609084650031132,0.3287446659039226,3.052531121405364,13.805838355220859,3.60206009334178,4.538595717610642,False
2019-08-12 00:00:00+00:00,34,5.316155703758496,27.177717774929697,6.253316231419576,7.8791784515886665,7.497611999999999,7.3598121,19.50642424242424,64.53969696969696,1.5151515151515151,97.282195,14.559527502992982,48,0.7083333333333334,0.19560714213694672,0.23008982149295837,0.28991317508112757,2.1656432953036826,11.071391727544855,2.5474145462694118,3.2097423282994595,False
2019-08-13 00:00:00+00:00,36,4.23958240208172,19.961734104637635,5.158450259322907,6.499647326746863,6.77484,6.4668699,21.251333333333335,77.60166666666666,1.5819444444444446,96.86000250000001,13.533389762959478,48,0.75,0.21238547612437908,0.2584169407468695,0.3256053453410555,1.7299938766391891,8.145537577277905,2.1049449014588233,2.652230575838117,False
2019-08-14 00:00:00+00:00,36,6.994238733846341,18.844556862862166,8.697506706771641,10.958858450532267,11.629494000000001,11.3669361,19.72502777777778,79.84527777777777,1.3480555555555556,96.97737777777778,18.347467743938083,48,0.75,0.3711543224256023,0.46153946574950866,0.5815397268443808,2.849845750934551,7.678331030364873,3.543852801602478,4.465254530019122,False
2019-08-15 00:00:00+00:00,37,7.342436188820465,20.98213885786641,7.850745397399585,9.891939200723478,10.379052,10.177734599999999,20.05637837837838,71.33702702702702,0.9556756756756757,97.46448944444444,27.007671007203182,48,0.7708333333333334,0.34993745101766466,0.3741632562142855,0.47144570282999976,2.9926785379934495,8.552038455130601,3.1998585556414536,4.031821780108232,False
2019-08-16 00:00:00+00:00,38,5.955901600518843,28.32234039198512,10.522614870258856,13.258494736526158,13.994082,13.713238800000001,20.49671052631579,77.81552631578947,1.3171052631578946,97.6351202631579,18.723573461838278,48,0.7916666666666666,0.210289881347669,0.371530555901257,0.4681285004355838,2.4285786325691228,11.548718450004692,4.290701785677347,5.4062842499534565,False
2019-08-17 00:00:00+00:00,36,7.911533201668804,14.457100241135015,6.880641795342987,8.669608662132163,9.161046,8.8879248,20.072111111111113,92.67694444444444,1.4413888888888888,97.62811361111112,15.597221380090982,48,0.75,0.5472420519820423,0.4759351239583571,0.5996782561875298,3.2246838567365774,5.89260976026454,2.8044999566897286,3.533669945429058,False
2019-08-18 00:00:00+00:00,37,5.817341005084041,17.646566192809733,9.72896053583765,12.258490275155442,13.082616,12.775435199999999,21.20475675675676,91.55810810810812,1.1275675675675676,97.5207854054054,22.543263320084076,48,0.7708333333333334,0.3296585262833952,0.5513231542917291,0.6946671744075787,2.3737033654354036,7.20049134538331,3.9697976009870226,5.0019449772436495,False
2019-08-19 00:00:00+00:00,31,4.2775543383156265,13.730319193896426,6.320851618637233,7.964273039482914,8.098938,7.7698611,22.32032258064516,87.06483870967743,1.4112903225806452,97.39126677419354,15.664677960216242,48,0.6458333333333334,0.3115407790532021,0.4603572232644859,0.5800501013132523,1.7472949954980759,5.608559498400974,2.5819408771975305,3.2532455052688882,False
2019-08-20 00:00:00+00:00,34,5.572888072529019,21.768397427314035,5.976760870670406,7.530718697044711,7.816392,7.5406131,21.650064516129035,69.19935483870967,1.3706451612903225,97.635344,17.594729537385412,48,0.7083333333333334,0.2560081922032718,0.27456136312409596,0.34594731753636093,2.2749366482463067,8.886186917174882,2.439803592955044,3.0741525271233554,False
